Ligand Short Name,Base File Name,KD1,KD2,Alpha,SC
Gen_8_Cross_308889,Gen_8_Cross_308889__5,0.00011778230635392792,4.42404058959089e-06,26.623242705108126,-8.719170308109463
Gen_8_Mutant_35_706911,Gen_8_Mutant_35_706911__5,0.0002169545266564187,5.830150654334497e-07,372.1250779259386,-8.413214215416648
Gen_8_Cross_292641,Gen_8_Cross_292641__4,8.477373132878353e+19,0.000592683003367853,1.4303384920280581e+23,45.88651739663517
Gen_8_Cross_292641,Gen_8_Cross_292641__1,6.875623695693079e+23,0.000592683003367853,1.1600845066626069e+27,54.88743949767447
Gen_8_Cross_474343,Gen_8_Cross_474343__1,8.147963758533274e-06,5.830150654334497e-07,13.97556296847247,-10.935284944330373
Gen_8_Cross_446984,Gen_8_Cross_446984__4,12.309996247482093,1.1456700303328867e-06,10744800.790420687,2.510411401721751
Gen_8_Mutant_35_706911,Gen_8_Mutant_35_706911__3,0.0001788510269534888,6.902790951075892e-07,259.0995848217198,-8.595781759659015
Gen_8_Mutant_27_586329,Gen_8_Mutant_27_586329__1,2884708884018366.5,1.2186774232918459e-05,2.3670815827754474e+20,35.59820038302659
Gen_8_Cross_553831,Gen_8_Cross_553831__1,45936797221017.19,9.676417733548232e-07,4.747293728520408e+19,31.458287594194477
Gen_8_Cross_809173,Gen_8_Cross_809173__2,3.172131625508034e-05,1.9014914803386492e-06,16.682334148260754,-9.772709771529446
Gen_8_Cross_975485,Gen_8_Cross_975485__3,5.495425760278194e-06,6.489264974597642e-08,84.68487235133945,-11.970244050738327
Gen_8_Cross_580561,Gen_8_Cross_580561__2,2.8697937201576783e-06,2.966880144570127e-07,9.672765937005805,-11.565585005586106
Gen_8_Cross_474438,Gen_8_Cross_474438__4,8.440124324430945e-06,2.1164602416720824e-07,39.878492202447106,-11.396727207267416
Gen_8_Cross_975485,Gen_8_Cross_975485__1,1.0927369628511897e-06,9.096731904955463e-08,12.012412526480187,-12.671922646934165
Gen_8_Cross_354757,Gen_8_Cross_354757__4,8.60550136735835e-06,2.1164602416720824e-07,40.65987727017109,-11.383148634310345
Gen_8_Mutant_24_283392,Gen_8_Mutant_24_283392__1,0.00017877251146987893,8.693584466298958e-06,20.56372859352756,-8.229215354496125
Gen_8_Mutant_8_460912,Gen_8_Mutant_8_460912__5,175.267951270152,3.1559434689496957e-06,55535833.577044874,5.166315859996803
Gen_8_Cross_926710,Gen_8_Cross_926710__5,0.000873256414604736,1.3564522063286917e-06,643.7797148550112,-7.032357781932715
Gen_8_Mutant_14_354964,Gen_8_Mutant_14_354964__5,0.002639367258134563,1.7875786982849592e-07,14765.040893958,-5.936813979652178
Gen_8_Cross_644806,Gen_8_Cross_644806__2,1.5107707589320243e-06,6.489264974597642e-08,23.28107674514705,-12.850901463863297
Gen_8_Mutant_23_821547,Gen_8_Mutant_23_821547__2,0.05003640484328506,4.1590092830141227e-07,120308.4711727852,-2.994979547452109
Gen_8_Cross_129083,Gen_8_Cross_129083__3,3.3067530115586256e-06,1.680490097169955e-08,196.77313285733692,-12.555735632537477
Gen_8_Mutant_23_594956,Gen_8_Mutant_23_594956__2,1.999839693278436e-06,6.489264974597642e-08,30.817661185155,-12.710017131621502
Gen_8_Mutant_13_194358,Gen_8_Mutant_13_194358__3,6.199538188044153e+42,0.00015348393413113442,4.0392098515974703e+46,98.53304870922743
Gen_8_Cross_718617,Gen_8_Cross_718617__5,0.00037816463779678317,4.42404058959089e-06,85.47946840418876,-7.789058921462487
Gen_8_Mutant_23_669159,Gen_8_Mutant_23_669159__2,7527.816218550096,4.629196545585792e-08,162616042425.94336,8.926360267861059
Gen_8_Cross_970984,Gen_8_Cross_970984__2,4.858925224987103e-06,7.683170161732237e-08,63.24115075816069,-12.044243818866713
Gen_8_Mutant_18_751775,Gen_8_Mutant_18_751775__5,16473.157347213742,0.00010948964181059926,150454025.3744719,9.709487443191815
Gen_8_Cross_114228,Gen_8_Cross_114228__4,7.486542050885513e-06,3.9098552253104834e-08,191.47875354620075,-11.741085587519985
Gen_8_Cross_743763,Gen_8_Cross_743763__1,5950147.575479214,2.835394447994561e-05,209852550839.53766,15.598926579741448
Gen_8_Cross_51872,Gen_8_Cross_51872__3,1.5801063631630592e-06,1.7875786982849592e-07,8.839366706926228,-12.000408825681669
Gen_8_Cross_411165,Gen_8_Cross_411165__2,6.315400634595463e-06,9.096731904955463e-08,69.42493964404004,-11.802515391922725
Gen_8_Mutant_19_890234,Gen_8_Mutant_19_890234__3,7.76673604317914e+21,2.394796092397286e-05,3.243172171457959e+26,50.40413695733678
Gen_8_Cross_508664,Gen_8_Cross_508664__4,2.1853965356438497e-05,4.42404058959089e-06,4.939820264727595,-8.924486271485778
Gen_8_Mutant_27_953149,Gen_8_Mutant_27_953149__2,2060.1582823672593,2.1164602416720824e-07,9733980548.293491,7.630538094148589
Gen_8_Cross_465751,Gen_8_Cross_465751__3,1.0497031593409237e-05,4.1590092830141227e-07,25.239259831134145,-11.027499546173207
Gen_8_Cross_633008,Gen_8_Cross_633008__2,0.008628035487279065,2.2513308767194835e-06,3832.41556205695,-4.75149861921271
Gen_8_Cross_178236,Gen_8_Cross_178236__3,6.716151271736769e-06,2.505849929223415e-07,26.801889424472293,-11.482571344552568
Gen_8_Mutant_24_439956,Gen_8_Mutant_24_439956__1,0.00011816484159739106,8.693584466298958e-06,13.592188821016462,-8.42368536472886
Gen_8_Cross_737875,Gen_8_Cross_737875__2,0.0011383959610737967,6.902790951075892e-07,1649.182148412538,-6.774027551890227
Gen_8_Cross_643513,Gen_8_Cross_643513__1,1626826.5509982225,6.201674817978091e-06,262320518044.93207,14.302141773824685
Gen_8_Cross_883814,Gen_8_Cross_883814__3,96355.59663107226,7.342668715297711e-06,13122694263.779745,11.475800757747818
Gen_8_Mutant_31_787290,Gen_8_Mutant_31_787290__1,0.003163833487879702,6.489264974597642e-08,48754.882105517216,-5.755852800601471
Gen_8_Mutant_35_706911,Gen_8_Mutant_35_706911__2,0.00020351682568386969,5.830150654334497e-07,349.0764437323118,-8.475482144029902
Gen_8_Cross_169095,Gen_8_Cross_169095__2,0.00015607166805437528,3.7365789172835235e-06,41.76859943529272,-8.560250604880832
Gen_8_Mutant_11_818048,Gen_8_Mutant_11_818048__4,9.519828395086887e-06,8.172777298444324e-07,11.648217059455384,-10.648002226972281
Gen_8_Cross_436921,Gen_8_Cross_436921__1,0.000597860330082827,6.902790951075892e-07,866.113915835221,-7.413593787124291
Gen_8_Mutant_24_324646,Gen_8_Mutant_24_324646__1,0.0002168959106949896,1.02930438241364e-05,21.07208658593149,-8.053886582882638
Gen_8_Mutant_12_338970,Gen_8_Mutant_12_338970__4,118477364.60503623,4.1590092830141227e-07,284869199712805.56,18.59023248430226
Gen_8_Cross_258281,Gen_8_Cross_258281__1,0.00046813838813810347,3.1559434689496957e-06,148.33547962565402,-7.6154075214654275
Gen_8_Cross_508664,Gen_8_Cross_508664__5,0.0898780615768054,8.693584466298958e-06,10338.435420420823,-2.4090683780933033
Gen_8_Mutant_31_787290,Gen_8_Mutant_31_787290__4,1.0473621115134421e+39,7.810577525052863e-05,1.3409534802695058e+43,89.8470933551305
Gen_8_Cross_868278,Gen_8_Cross_868278__1,2.6611690155274266e-05,4.92419035910961e-07,54.042772952600025,-10.342778613489338
Gen_8_Cross_846594,Gen_8_Cross_846594__2,1.2835733740351284e-06,7.2228939537321e-09,177.70901556320104,-13.48995232810654
Gen_8_Cross_970984,Gen_8_Cross_970984__3,3.3263006164143384e-06,5.830150654334497e-07,5.705342475054842,-10.7325154864082
Gen_8_Cross_655915,Gen_8_Cross_655915__5,2.5452812681589107e+23,6.596874219596592e-05,3.858314079413444e+27,53.89369830069951
Gen_8_Cross_661346,Gen_8_Cross_661346__4,6.951563122947315e-05,5.830150654334497e-07,119.23470824513069,-9.494331672994651
Gen_8_Cross_918757,Gen_8_Cross_918757__5,8.769230257219418e-06,1.0770362963297668e-07,81.4200068010935,-11.502981974768696
Gen_8_Cross_896410,Gen_8_Cross_896410__2,5.223318646385462e-06,6.489264974597642e-08,80.49168383217896,-12.013130746064848
Gen_8_Mutant_36_603392,Gen_8_Mutant_36_603392__2,13010186.445840491,3.5127314248113844e-07,37037236476281.62,16.381243181349472
Gen_8_Cross_887108,Gen_8_Cross_887108__1,5.548108775823011e-05,9.676417733548232e-07,57.33639171640622,-9.63148627749111
Gen_8_Cross_887108,Gen_8_Cross_887108__4,7.067936612317026e-06,2.966880144570127e-07,23.822791174266,-11.38215758855724
Gen_8_Mutant_23_669159,Gen_8_Mutant_23_669159__4,139323195207.579,3.9098552253104834e-08,3.5633850150171556e+18,25.660062216487706
Gen_8_Cross_633008,Gen_8_Cross_633008__3,4.968375525458828e-06,1.2751911298823975e-07,38.96181057907005,-11.906815417360244
Gen_8_Cross_737875,Gen_8_Cross_737875__4,0.00033859768482565094,6.902790951075892e-07,490.52287288647494,-7.974440904251798
Gen_8_Cross_465751,Gen_8_Cross_465751__1,0.00012724128064374134,3.1559434689496957e-06,40.31798474707391,-8.752342587449341
Gen_8_Mutant_18_751775,Gen_8_Mutant_18_751775__4,3.5704901640975225e+39,0.0003016078895678205,1.1838185563427214e+43,91.07352151400208
Gen_8_Cross_732161,Gen_8_Cross_732161__1,0.00016706369568296358,1.7083570853870422e-05,9.779202317360596,-7.8902913427523185
Gen_8_Mutant_16_157959,Gen_8_Mutant_16_157959__1,5.18943597111244e+21,0.00025474035751324605,2.0371471649687852e+25,50.00091196806085
Gen_8_Cross_868278,Gen_8_Cross_868278__5,2.823400755189661e-05,2.966880144570127e-07,95.1639640838523,-10.366055000178298
Gen_8_Mutant_18_241701,Gen_8_Mutant_18_241701__5,1412492018828.932,2.1164602416720824e-07,6.673841497315398e+18,27.976376649564447
Gen_8_Cross_461681,Gen_8_Cross_461681__1,0.00028290782775178356,2.6655342760556763e-06,106.13550547562883,-8.094127209758277
Gen_8_Cross_354757,Gen_8_Cross_354757__2,2.82259265733059e-06,6.489264974597642e-08,43.496338466370005,-12.490688282278528
Gen_8_Mutant_17_417989,Gen_8_Mutant_17_417989__3,0.000762085601424772,1.1456700303328867e-06,665.1876903887761,-7.168674750419338
Gen_8_Mutant_18_600747,Gen_8_Mutant_18_600747__2,0.006652354404732648,1.02930438241364e-05,646.2961314838071,-5.005040250820793
Gen_8_Cross_896410,Gen_8_Cross_896410__4,6033497774016.561,2.966880144570127e-07,2.033616957887174e+19,29.42834802052266
Gen_8_Mutant_23_594956,Gen_8_Mutant_23_594956__1,8.726681773187057e-06,8.172777298444324e-07,10.677743262193339,-10.651575991853983
Gen_8_Cross_732161,Gen_8_Cross_732161__4,0.00021636907917777336,1.7083570853870422e-05,12.665330979603318,-7.8210115149009996
Gen_8_Cross_371834,Gen_8_Cross_371834__4,1.4680614400775943e-05,4.92419035910961e-07,29.813255236197822,-10.767807513241141
Gen_8_Cross_655915,Gen_8_Cross_655915__3,4.971094661266258e+26,3.97469100725155e-05,1.2506870728307782e+31,61.47085248747733
Gen_8_Cross_168556,Gen_8_Cross_168556__5,3.6372677610360526e-05,9.676417733548232e-07,37.58899069048673,-9.956806439474002
Gen_8_Cross_371834,Gen_8_Cross_371834__5,1.568274585899422e-05,4.92419035910961e-07,31.848374484511126,-10.726161102083829
Gen_8_Mutant_23_594956,Gen_8_Mutant_23_594956__5,5.770392682528429e-06,4.92419035910961e-07,11.718459811069994,-11.114324574046366
Gen_8_Cross_553831,Gen_8_Cross_553831__2,20158905.994175747,6.489264974597642e-08,310650067042849.8,16.81915673353301
Gen_8_Cross_887620,Gen_8_Cross_887620__2,3.9534723412938746e-06,9.096731904955463e-08,43.46035897947275,-12.161095872173979
Gen_8_Cross_169095,Gen_8_Cross_169095__1,0.3925114894088796,2.0226633117017023e-05,19405.676028139984,-0.9351412807490849
Gen_8_Mutant_24_439956,Gen_8_Mutant_24_439956__4,0.0001125797504737618,7.342668715297711e-06,15.33226607911824,-8.535168522102905
Gen_8_Cross_975485,Gen_8_Cross_975485__4,0.004331834806002272,1.1456700303328867e-06,3781.0492474378607,-5.440325243904464
Gen_8_Cross_553831,Gen_8_Cross_553831__5,183875105.94002143,7.683170161732237e-08,2393219232028113.5,19.029767313038096
Gen_8_Mutant_18_525943,Gen_8_Mutant_18_525943__1,1.2604314918450512,5.571771015598962e-05,22621.738910595835,0.23144388514607997
Gen_8_Cross_920985,Gen_8_Cross_920985__3,1.6660457731171776e-05,2.1164602416720824e-07,78.71850083991842,-10.864455896872647
Gen_8_Cross_970984,Gen_8_Cross_970984__5,1.3275340876792746e-06,2.7891430498829263e-08,47.59648623024185,-13.253727203361358
Gen_8_Cross_308889,Gen_8_Cross_308889__4,8.202083956736927e-06,3.7365789172835235e-06,2.195078476410129,-8.04575933704835
Gen_8_Cross_114228,Gen_8_Cross_114228__5,8.326297235022644e-06,1.2751911298823975e-07,65.29450401517869,-11.519665445560507
Gen_8_Cross_994700,Gen_8_Cross_994700__3,48.62015683308074,4.1590092830141227e-07,116903217.86885908,3.8840381613490615
Gen_8_Cross_413040,Gen_8_Cross_413040__4,4.46477450479171,4.92419035910961e-07,9067022.554341357,1.4962185451893222
Gen_8_Cross_661346,Gen_8_Cross_661346__5,2.4482028010850902e-05,4.1590092830141227e-07,58.86504776711692,-10.440212823884837
Gen_8_Cross_718617,Gen_8_Cross_718617__2,2.348416896189684e-05,2.6655342760556763e-06,8.810304625550542,-9.572654663103593
Gen_8_Cross_474438,Gen_8_Cross_474438__1,7.94589268837958e-06,2.505849929223415e-07,31.709371721402654,-11.383849567760462
Gen_8_Cross_259670,Gen_8_Cross_259670__5,1.563646468020042e-05,3.5127314248113844e-07,44.51369259191234,-10.822771358598011
Gen_8_Cross_447431,Gen_8_Cross_447431__2,1.6672293427526218e-06,4.629196545585792e-08,36.0155229170907,-12.944921222198642
Gen_8_Mutant_31_397361,Gen_8_Mutant_31_397361__1,71614.76054745477,2.7891430498829263e-08,2567625943404.4014,11.179056484595208
Gen_8_Cross_809173,Gen_8_Cross_809173__4,0.00014228541365611343,7.342668715297711e-06,19.377888227433726,-8.423004635483572
Gen_8_Mutant_21_351398,Gen_8_Mutant_21_351398__2,4.637248172154192e-06,6.902790951075892e-07,6.717932217592965,-10.690109660129083
